,DISTRITO,geometry,provDist,DEPARTAMENTO,PROVINCIA,Zona,Latitud,Longitud,cobertura_cell,no_cobertura_cell,Educ_sec_comp,Educ_sec_no_comp,esp_vid_nacer,Ing_fam_p_cap,NBI_2017,NBI_2017_c,Pobreza,No_Pobreza,Ing_fam_p_cap_N,w_NBI_2017_c,z_NBI_2017_c,z_w_NBI_2017_c,lisaNBI,CuadrantesNBI,SigNBI,SpotsNBI
1450,AGUA BLANCA,POINT (-76.6975 -6.7289),EL DORADO+AGUA BLANCA,SAN MARTIN,EL DORADO,X,-6.7289,-76.6975,29.032258064516128,70.96774193548387,35.122784162840055,64.87721583715995,75.29652617173902,886.90817070037,47.0,53.0,24.533047,75.466953,42.08098101042879,45.525,-0.4594523622177005,-1.2698815207933438,0.3987981546347939,Q3,significativo,3 coldSpot
1453,SAUCE,POINT (-76.2183 -6.6914),SAN MARTIN+SAUCE,SAN MARTIN,SAN MARTIN,X,-6.6914,-76.2183,59.523809523809526,40.476190476190474,39.45417727600206,60.54582272399794,72.8257763467364,607.3631451669996,53.2,46.8,36.312002,63.687998,28.006993677560782,46.7125,-0.7983028904062387,-1.1799626083195391,0.6411051207432164,Q3,significativo,3 coldSpot
1474,SAN JOSE DE SISA,POINT (-76.6931 -6.6136),EL DORADO+SAN JOSE DE SISA,SAN MARTIN,EL DORADO,X,-6.6136,-76.6931,64.86486486486487,35.13513513513513,35.1399705785781,64.8600294214219,74.33284923126352,546.7266026822192,40.6,59.4,36.483045,63.516955,24.954183386226017,41.775,-0.10967117182953237,-1.5538359812369376,0.11767012408995108,Q3,significativo,3 coldSpot
1491,CHAZUTA,POINT (-76.0931 -6.5739),SAN MARTIN+CHAZUTA,SAN MARTIN,SAN MARTIN,X,-6.5739,-76.0931,43.47826086956522,56.52173913043478,37.71758818205102,62.28241181794898,72.86538817821494,288.0664719873825,61.1,38.9,55.390811,44.609189,11.931667975796898,49.75,-1.2300640472916338,-0.949959495360228,0.7836438192111017,Q3,significativo,3 coldSpot
1493,SHATOJA,POINT (-76.7211 -6.5283),EL DORADO+SHATOJA,SAN MARTIN,EL DORADO,X,-6.5283,-76.7211,56.25,43.75,35.32065900319408,64.67934099680592,74.70088283532772,372.26557315747823,41.7,58.3,31.599978,68.400022,16.170759982695586,48.4125,-0.16978981392749887,-1.0512365862517763,0.12058038371821368,Q3,significativo,3 coldSpot
1514,SAPOSOA,POINT (-76.7733 -6.9339),HUALLAGA+SAPOSOA,SAN MARTIN,HUALLAGA,X,-6.9339,-76.7733,28.358208955223887,71.64179104477611,45.98701858494916,54.01298141505084,75.18216151144992,674.0765426320277,46.8,53.2,23.90382,76.09618,31.36574960270713,47.75,-0.4485217000180701,-1.101401874263478,0.3347686333718657,Q3,significativo,3 coldSpot
1527,HUIMBAYOC,POINT (-75.7658 -6.4167),SAN MARTIN+HUIMBAYOC,SAN MARTIN,SAN MARTIN,ZG,-6.4167,-75.7658,15.789473684210535,84.21052631578947,28.486286476373753,71.51371352362625,71.05142105059159,653.9931223669093,77.0,23.0,47.299215,52.700785,30.35462875778192,39.3625,-2.0990516921622393,-1.7365133507889832,2.5289099621539584,Q3,significativo,3 coldSpot
1528,ALTO SAPOSOA,POINT (-76.8139 -6.7658),HUALLAGA+ALTO SAPOSOA,SAN MARTIN,HUALLAGA,X,-6.7658,-76.8139,5.4054054054054035,94.5945945945946,33.32516531850971,66.6748346814903,78.08120420932687,303.6510494980019,79.8,20.200000000000003,23.90382,76.09618,12.716289866506859,45.525,-2.2520809629570624,-1.2698815207933438,1.9547744357659171,Q3,significativo,3 coldSpot
1532,CHIPURANA,POINT (-75.7411 -6.3539),SAN MARTIN+CHIPURANA,SAN MARTIN,SAN MARTIN,ZG,-6.3539,-75.7411,0.0,100.0,29.896080450273995,70.103919549726,67.09670191420312,773.9241019829296,80.2,19.799999999999997,36.80279,63.19721,36.392679639616794,34.537499999999994,-2.2739422873563235,-2.101868089893074,3.3392595005797916,Q3,significativo,3 coldSpot
1538,SAN MARTIN,POINT (-76.7425 -6.5147),EL DORADO+SAN MARTIN,SAN MARTIN,EL DORADO,X,-6.5147,-76.7425,48.0,52.0,28.731758160941368,71.26824183905863,75.09812522044257,378.9001984271388,71.0,29.0,38.942088000000005,61.057911999999995,16.50478714638905,43.175,-1.7711318261733313,-1.4478263160046627,1.7647931982399887,Q3,significativo,3 coldSpot
1554,SANTO DOMINGO DE LA CAPILLA,POINT (-78.4633 -7.1617),CUTERVO+SANTO DOMINGO DE LA CAPILLA,CAJAMARCA,CUTERVO,X,-7.1617,-78.4633,57.142857142857146,42.857142857142854,38.396457618936886,61.603542381063114,81.54140913838565,269.1754478734465,50.3,49.7,66.84112,33.158879999999996,10.980579564986664,50.087500000000006,-0.6398082885115997,-0.9244035939203041,0.3958046850167973,Q3,significativo,3 coldSpot
1558,TABALOSOS,POINT (-76.6333 -6.3856),LAMAS+TABALOSOS,SAN MARTIN,LAMAS,X,-6.3856,-76.6333,46.37681159420289,53.62318840579711,44.75188012112102,55.24811987887898,71.02010551104725,426.0342434715467,52.0,48.0,44.644087,55.355913,18.877800050611302,48.3875,-0.7327189172084569,-1.0531296159880668,0.5213593746282725,Q3,significativo,3 coldSpot
1560,SAN ANDRES DE CUTERVO,POINT (-78.8533 -5.6269),CUTERVO+SAN ANDRES DE CUTERVO,CAJAMARCA,CUTERVO,X,-5.6269,-78.8533,35.71428571428571,64.28571428571429,47.43091823515733,52.56908176484267,75.83069872108004,376.4892754067471,49.0,51.0,56.361401,43.638599,16.383406699769505,49.7625,-0.5687589842140031,-0.9490129804920825,0.36195392716260705,Q3,significativo,3 coldSpot
1561,PAPA-PLAYA,POINT (-75.7903 -6.245),SAN MARTIN+PAPA PLAYA,SAN MARTIN,SAN MARTIN,ZG,-6.245,-75.7903,8.333333333333343,91.66666666666666,21.160565109994298,78.8394348900057,72.58851177369306,575.1892023991685,67.7,32.3,36.80279,63.19721,26.387162803808312,27.125,-1.5907758998794324,-2.663151406703244,2.9804885183068794,Q3,significativo,3 coldSpot
1567,SORITOR,POINT (-77.105 -6.1408),MOYOBAMBA+SORITOR,SAN MARTIN,MOYOBAMBA,X,-6.1408,-77.105,22.727272727272734,77.27272727272727,46.02617740809915,53.97382259190085,73.3551698063197,689.4538596354846,48.5,51.5,33.547863,66.452137,32.13993674593108,47.0125,-0.5414323287149274,-1.1572462514840511,0.4259388907152963,Q3,significativo,3 coldSpot
1573,EL PORVENIR,POINT (-75.7867 -6.215),SAN MARTIN+EL PORVENIR,SAN MARTIN,SAN MARTIN,X,-6.215,-75.7867,7.407407407407405,92.5925925925926,28.443639294795094,71.55636070520491,71.86915832927932,820.3625757664622,65.1,34.900000000000006,36.80279,63.19721,38.73067327960429,34.875,-1.4486772912842385,-2.07631218845315,2.1006452695460567,Q3,significativo,3 coldSpot
1575,ALONSO DE ALVARADO,POINT (-76.77 -6.35),LAMAS+ALONSO DE ALVARADO,SAN MARTIN,LAMAS,X,-6.35,-76.77,75.0,25.0,50.31288029341144,49.68711970658856,71.41266115066519,416.1192158407731,69.5,30.5,28.01036,71.98964000000001,18.37861759149119,44.5625,-1.6891518596761044,-1.3427631656405328,1.555015759438101,Q3,significativo,3 coldSpot
1579,INCAHUASI,POINT (-79.315 -6.2372),FERRENAFE+INCAHUASI,LAMBAYEQUE,FERREÑAFE,X,-6.2372,-79.315,13.274336283185846,86.72566371681415,38.80201541424407,61.19798458575593,77.55879018654133,90.23360641582934,43.7,56.3,53.203898,46.796102,1.9715649878557042,50.125,-0.27909643592380146,-0.9215640493158685,0.17208545666591338,Q3,significativo,3 coldSpot
1582,QUEROCOTILLO,POINT (-78.7389 -6.5617),CUTERVO+QUEROCOTILLO,CAJAMARCA,CUTERVO,X,-6.5617,-78.7389,25.609756097560975,74.39024390243902,53.76867024071715,46.23132975928285,74.59588535012482,233.14797525309496,55.7,44.3,69.150117,30.849883000000005,9.166738691493645,49.537499999999994,-0.9349361679016168,-0.9660502481186987,0.606483229989239,Q3,significativo,3 coldSpot
1588,QUINJALCA,POINT (-77.66 -6.085),CHACHAPOYAS+QUINJALCA,AMAZONAS,CHACHAPOYAS,X,-6.085,-77.66,5.128205128205138,94.87179487179486,52.071676436100354,47.928323563899646,73.32243829290016,494.98085291024677,85.0,15.0,47.119202,52.880798,22.34898937345128,48.2875,-2.536278180147449,-1.0607017349332295,1.8185269018518218,Q3,significativo,3 coldSpot
1590,SANTA CRUZ,POINT (-78.8072 -6.9786),CUTERVO+SANTA CRUZ,CAJAMARCA,CUTERVO,X,-6.9786,-78.8072,62.745098039215684,37.254901960784316,45.661107853248474,54.338892146751526,78.42051839102497,332.2154440730487,65.8,34.2,68.561045,31.438955000000007,14.154394252922641,49.55,-1.4869346089829445,-0.9651037332505532,0.9635429722448453,Q3,significativo,3 coldSpot
1591,CALLAYUC,POINT (-78.9044 -5.3933),CUTERVO+CALLAYUC,CAJAMARCA,CUTERVO,X,-5.3933,-78.9044,20.0,80.0,33.375617175125186,66.62438282487481,75.94590632761323,532.676256693481,55.3,44.7,75.643123,24.356876999999997,24.246803989684732,48.82499999999999,-0.913074843502356,-1.020001595602982,0.6278575958674495,Q3,significativo,3 coldSpot
1592,PINTO RECODO,POINT (-76.6033 -6.3794),LAMAS+PINTO RECODO,SAN MARTIN,LAMAS,X,-6.3794,-76.6033,84.78260869565217,15.217391304347828,34.85857282081872,65.14142717918128,71.8547222471045,479.84344778847606,70.0,30.0,36.142043,63.857957,21.586880845389274,47.2125,-1.71647851517518,-1.1421020135937265,1.33157262591356,Q3,significativo,3 coldSpot
1597,CHILIQUIN,POINT (-77.7392 -6.0778),CHACHAPOYAS+CHILIQUIN,AMAZONAS,CHACHAPOYAS,X,-6.0778,-77.7392,30.232558139534888,69.76744186046511,36.86893174234378,63.13106825765622,72.4601514868895,325.93053088503234,59.1,40.9,53.04566200000001,46.95433799999999,13.83797371055188,44.487500000000004,-1.1207574252953312,-1.3484422548494044,1.0363516953307494,Q3,significativo,3 coldSpot
1603,PIMPINGOS,POINT (-78.5547 -6.2172),CUTERVO+PIMPINGOS,CAJAMARCA,CUTERVO,X,-6.2172,-78.5547,25.641025641025635,74.35897435897436,42.36605887587545,57.63394112412455,76.84602581530338,237.1562113182656,64.7,35.3,60.366620000000005,39.633379999999995,9.368537537674946,49.45,-1.4268159668849785,-0.9726758521957153,0.9323837359875283,Q3,significativo,3 coldSpot
1607,ALTO TAPICHE,POINT (-74.0908 -6.0256),REQUENA+ALTO TAPICHE,LORETO,REQUENA,X,-6.0256,-74.0908,6.666666666666671,93.33333333333333,31.61150891597178,68.38849108402822,72.88293081831277,431.3947903565545,86.7,13.299999999999997,53.765449000000004,46.234550999999996,19.147682402525447,35.587500000000006,-2.6291888088443067,-2.022360840968867,3.7100565837421065,Q3,significativo,3 coldSpot
1608,ASUNCION,POINT (-77.7122 -6.0317),CHACHAPOYAS+ASUNCION,AMAZONAS,CHACHAPOYAS,X,-6.0317,-77.7122,11.111111111111114,88.88888888888889,71.00683150377321,28.993168496226787,71.36455274669044,561.1026337230529,73.4,26.599999999999994,36.519949000000004,63.480050999999996,25.677959738101965,43.0,-1.9022997725688948,-1.4610775241586968,1.913685934972181,Q3,significativo,3 coldSpot
1610,OLLEROS,POINT (-77.6761 -6.0239),CHACHAPOYAS+OLLEROS,AMAZONAS,CHACHAPOYAS,X,-6.0239,-77.6761,0.0,100.0,53.25512362782992,46.74487637217008,71.93832959195329,435.89541196081825,84.3,15.700000000000003,47.9082,52.0918,19.374270914796714,45.225,-2.4980208624487434,-1.2925978776288312,2.2092043247314908,Q3,significativo,3 coldSpot
1615,RECTA,POINT (-77.7861 -5.9194),BONGARA+RECTA,AMAZONAS,BONGARA,X,-5.9194,-77.7861,21.42857142857143,78.57142857142857,26.833029734228496,73.16697026577151,68.9394876750971,473.3343445691657,64.4,35.599999999999994,38.690705,61.309295,21.259173220894382,40.7625,-1.4104199735855332,-1.6305036855567077,1.5913377248808123,Q3,significativo,3 coldSpot
1621,SARAYACU,POINT (-75.1178 -6.3958),UCAYALI+SARAYACU,LORETO,UCAYALI,X,-6.3958,-75.1178,13.235294117647058,86.76470588235294,32.6039494252616,67.39605057473841,70.75402563317331,357.3950628567022,61.1,38.9,50.485569,49.514431,15.422088554158856,27.950000000000003,-1.2300640472916338,-2.600681425405653,2.249194008960284,Q3,significativo,3 coldSpot
1624,CHISQUILLA,POINT (-77.7839 -5.9003),BONGARA+CHISQUILLA,AMAZONAS,BONGARA,X,-5.9003,-77.7839,18.91891891891892,81.08108108108108,77.51764145443788,22.48235854556212,71.54189779859567,797.7511453256975,59.8,40.2,42.24183000000001,57.75816999999999,37.592277112496106,37.074999999999996,-1.1590147429940367,-1.9097255716595753,1.5412651532284614,Q3,significativo,3 coldSpot
1627,NUEVA CAJAMARCA,POINT (-77.3083 -5.94),RIOJA+NUEVA CAJAMARCA,SAN MARTIN,RIOJA,ZG,-5.94,-77.3083,58.92857142857143,41.07142857142857,54.01635312204597,45.98364687795403,73.43778249935497,847.2910954428505,46.0,54.0,28.414229999999996,71.58577,40.086417829503766,49.99999999999999,-0.40479905121954923,-0.9310291979973222,0.2523567056204836,Q3,significativo,3 coldSpot
1628,TENIENTE CESAR LOPEZ ROJAS,POINT (-75.8742 -6.0272),ALTO AMAZONAS+TENIENTE CESAR LOPEZ ROJAS,LORETO,ALTO AMAZONAS,X,-6.0272,-75.8742,5.882352941176478,94.11764705882352,20.056236492537007,79.94376350746299,73.26316688443328,388.61141222824006,86.9,13.099999999999994,33.03193099999999,66.96806900000001,16.99370838461426,30.650000000000002,-2.640119471043937,-2.396234213886266,4.437919023702482,Q3,significativo,3 coldSpot
1630,COROSHA,POINT (-77.84 -5.8294),BONGARA+COROSHA,AMAZONAS,BONGARA,X,-5.8294,-77.84,86.66666666666667,13.333333333333329,41.841334500830875,58.158665499169125,73.30360352229191,669.1598088661374,83.8,16.200000000000003,54.796368,45.203632,31.118211487485095,46.5,-2.4706942069496676,-1.1960533610780093,2.0128718123800002,Q3,significativo,3 coldSpot
1637,AWAJUN,POINT (-77.3822 -5.8139),RIOJA+AWAJUN,SAN MARTIN,RIOJA,X,-5.8139,-77.3822,78.94736842105263,21.05263157894737,34.287308240418106,65.7126917595819,73.80303880571165,481.32729950413943,65.3,34.7,31.355645000000003,68.64435499999999,21.661586915405202,49.675,-1.4596079534838688,-0.9556385845691001,0.9358635768018649,Q3,significativo,3 coldSpot
1642,TAPICHE,POINT (-74.1886 -5.6644),REQUENA+TAPICHE,LORETO,REQUENA,X,-5.6644,-74.1886,0.0,100.0,29.974038304872273,70.02596169512773,72.88402139746675,516.5373463057992,71.8,28.200000000000003,42.395171999999995,57.604828000000005,23.43427362922081,31.1875,-1.8148544749718523,-2.3555340745560174,2.9973731947897577,Q3,significativo,3 coldSpot
1643,SOPLIN,POINT (-73.6911 -6.005),REQUENA+SOPLIN,LORETO,REQUENA,X,-6.005,-73.6911,14.285714285714292,85.71428571428571,25.103257080330533,74.89674291966946,76.28295425756059,353.147740816696,70.8,29.200000000000003,48.16221,51.83779,15.208252673961722,31.0625,-1.760201163973701,-2.3649992232374704,2.9191341073611237,Q3,significativo,3 coldSpot
1646,YURIMAGUAS,POINT (-76.1094 -5.8944),ALTO AMAZONAS+YURIMAGUAS,LORETO,ALTO AMAZONAS,X,-5.8944,-76.1094,26.77165354330708,73.22834645669292,43.55711147092246,56.44288852907754,73.44801691859676,835.2874573553797,53.5,46.5,31.736867000000004,68.263133,39.48208208763513,33.5,-0.8146988837056839,-2.1804288239491347,1.2425721601044664,Q3,significativo,3 coldSpot
1648,MAQUIA,POINT (-74.5503 -5.7892),REQUENA+MAQUIA,LORETO,REQUENA,X,-5.7892,-74.5503,8.510638297872347,91.48936170212765,21.237634932524532,78.76236506747547,76.81422284507657,454.9724355422361,73.2,26.799999999999997,53.192346,46.807654,20.334723663764155,31.787499999999998,-1.8913691103692645,-2.3101013608850427,3.0617213104550043,Q3,significativo,3 coldSpot
1653,CRISTO NOS VALGA,POINT (-80.7414 -5.4939),SECHURA+CRISTO NOS VALGA,PIURA,SECHURA,X,-5.4939,-80.7414,58.33333333333333,41.66666666666667,55.374588951304105,44.625411048695895,71.12284878359286,581.5384507227678,64.7,35.3,34.470296000000005,65.529704,26.706822366016848,39.5875,-1.4268159668849785,-1.7194760831623674,1.7014636239338532,Q3,significativo,3 coldSpot
1654,SECHURA,POINT (-80.8217 -5.5567),SECHURA+SECHURA,PIURA,SECHURA,X,-5.5567,-80.8217,37.2093023255814,62.7906976744186,57.86687952143938,42.13312047856062,72.15814961491549,781.8218439197168,44.6,55.4,25.8038,74.1962,36.79029973593053,40.68749999999999,-0.3282844158221375,-1.6361827747655802,0.3717398355745803,Q3,significativo,3 coldSpot
1655,EMILIO SAN MARTIN,POINT (-74.2864 -5.7936),REQUENA+EMILIO SAN MARTIN,LORETO,REQUENA,X,-5.7936,-74.2864,12.5,87.5,31.70937736462804,68.29062263537196,78.13410747728815,280.3698113093327,73.0,27.0,54.243283,45.756717,11.544171526230045,32.7125,-1.880438448169634,-2.2400592606422896,2.9489626372851516,Q3,significativo,3 coldSpot
1657,RINCONADA-LLICUAR,POINT (-80.7614 -5.4572),SECHURA+RINCONADA LLICUAR,PIURA,SECHURA,X,-5.4572,-80.7614,100.0,0.0,70.78605526070722,29.213944739292785,74.16786315476193,703.6956588502704,42.6,57.4,25.8038,74.1962,32.85695505582127,35.599999999999994,-0.21897779382583493,-2.0214143261007225,0.30885065418365554,Q3,significativo,3 coldSpot
1658,PARDO MIGUEL,POINT (-77.5025 -5.7381),RIOJA+PARDO MIGUEL,SAN MARTIN,RIOJA,ZG,-5.7381,-77.5025,43.39622641509434,56.60377358490566,48.94523443220634,51.05476556779366,74.01814372927417,594.0921143791977,66.0,34.0,36.606849000000004,63.393150999999996,27.33884972169801,34.912499999999994,-1.497865271182575,-2.0734726438487145,2.168900112559269,Q3,significativo,3 coldSpot
1659,BALSAPUERTO,POINT (-76.5597 -5.8314),ALTO AMAZONAS+BALSAPUERTO,LORETO,ALTO AMAZONAS,X,-5.8314,-76.5597,3.960396039603964,96.03960396039604,11.974432792661998,88.025567207338,72.83180566089356,280.4421195297657,95.8,4.200000000000003,53.362776999999994,46.637223000000006,11.547811959382074,33.5,-3.126533938927483,-2.1804288239491347,4.768564322148386,Q3,significativo,3 coldSpot
1661,BERNAL,POINT (-80.7422 -5.4608),SECHURA+BERNAL,PIURA,SECHURA,X,-5.4608,-80.7422,82.35294117647058,17.64705882352942,54.6318737514479,45.3681262485521,72.77752189696822,625.1630507505248,55.3,44.7,33.41422,66.58578,28.90314858223418,37.1875,-0.913074843502356,-1.9012069378462673,1.2085986772781074,Q3,significativo,3 coldSpot
1664,EL TALLAN,POINT (-80.68 -5.4128),PIURA+EL TALLAN,PIURA,PIURA,X,-5.4128,-80.68,69.23076923076923,30.769230769230774,43.02992058288998,56.97007941711002,74.2499540116052,511.742132828135,90.4,9.599999999999994,40.703036,59.296964,23.19285358028852,42.8,-2.831406059537467,-1.4762217620490221,2.87930250497831,Q3,significativo,3 coldSpot
1666,SANTA CRUZ,POINT (-75.8572 -5.5125),ALTO AMAZONAS+SANTA CRUZ,LORETO,ALTO AMAZONAS,X,-5.5125,-75.8572,18.604651162790702,81.3953488372093,14.318995765104548,85.68100423489545,74.40273629785565,326.29878685884603,85.5,14.5,43.891935,56.108065,13.856513943563785,29.275,-2.563604835646525,-2.5003508493822504,4.501952003746708,Q3,significativo,3 coldSpot
1668,VICE,POINT (-80.7767 -5.4231),SECHURA+VICE,PIURA,SECHURA,X,-5.4231,-80.7767,90.9090909090909,9.090909090909093,57.15393862397758,42.84606137602242,72.18782112824292,544.340202434044,44.4,55.6,33.41422,66.58578,24.834037564278773,35.824999999999996,-0.3173537536225071,-2.0043770584741067,0.44369957528806814,Q3,significativo,3 coldSpot
1672,CURA MORI,POINT (-80.6656 -5.325),PIURA+CURA MORI,PIURA,PIURA,X,-5.325,-80.6656,85.0,15.0,51.41409818066682,48.58590181933318,75.58814012425684,497.9705387314675,84.5,15.5,31.86693,68.13307,22.49950823994455,47.224999999999994,-2.508951524648374,-1.1411554987255816,1.9446261881346874,Q3,significativo,3 coldSpot
1678,LA ARENA,POINT (-80.7108 -5.3464),PIURA+LA ARENA,PIURA,PIURA,X,-5.3464,-80.7108,92.5925925925926,7.407407407407405,50.46633746500447,49.53366253499553,77.82903686752694,602.6826383081411,73.5,26.5,38.073701,61.926299,27.771348653589097,43.4375,-1.9077651036687095,-1.427949503773611,1.8735677438683793,Q3,significativo,3 coldSpot
1686,CATACAOS,POINT (-80.6764 -5.2697),PIURA+CATACAOS,PIURA,PIURA,X,-5.2697,-80.6764,71.05263157894737,28.94736842105263,62.515858390410315,37.484141609589685,78.14388603810477,731.8176685454189,56.8,43.2,31.86693,68.13307,34.27278711174552,45.675,-0.995054809999583,-1.2585233423756002,0.8555360509253037,Q3,significativo,3 coldSpot
1687,CAPELO,POINT (-74.1592 -5.4072),REQUENA+CAPELO,LORETO,REQUENA,X,-5.4072,-74.1592,14.285714285714292,85.71428571428571,36.570176981222254,63.429823018777746,73.24577140373863,406.6621166058719,56.4,43.6,56.601161,43.398839,17.90249001746721,33.5625,-0.9731934856003226,-2.175696249608408,1.4809825819474238,Q3,significativo,3 coldSpot
1688,YAMBRASBAMBA,POINT (-77.9772 -5.6908),BONGARA+YAMBRASBAMBA,AMAZONAS,BONGARA,X,-5.6908,-77.9772,30.909090909090907,69.0909090909091,35.146537687150676,64.85346231284933,70.76942119555912,540.5432655816392,67.0,33.0,43.859279,56.140721,24.64287679845049,42.33749999999999,-1.5525185821807264,-1.5112428121703991,1.6180244500909304,Q3,significativo,3 coldSpot
1690,PUINAHUA,POINT (-74.3433 -5.2533),REQUENA+PUINAHUA,LORETO,REQUENA,X,-5.2533,-74.3433,20.0,80.0,36.289620761740984,63.710379238259016,76.32794496902058,280.5410797471036,59.1,40.9,42.370982999999995,57.629017000000005,11.552794215255217,29.6875,-1.1207574252953312,-2.469115858733455,1.942897636279416,Q3,significativo,3 coldSpot
1697,JEBEROS,POINT (-76.2836 -5.2939),ALTO AMAZONAS+JEBEROS,LORETO,ALTO AMAZONAS,X,-5.2939,-76.2836,3.7037037037037095,96.29629629629629,17.07807089846506,82.92192910153494,73.43815408996663,409.7820240315375,86.6,13.400000000000006,36.055512,63.944488,18.059565027136077,20.8125,-2.623723477744491,-3.141141415116627,5.821008151480455,Q3,significativo,3 coldSpot
1698,YAQUERANA,POINT (-72.8761 -5.1494),REQUENA+YAQUERANA,LORETO,REQUENA,X,-5.1494,-72.8761,5.26315789473685,94.73684210526315,46.643471220227056,53.356528779772944,72.20377253542117,260.3962586016336,63.9,36.1,48.456936999999996,51.543063000000004,10.538582078647575,30.9625,-1.383093318086457,-2.372571342182633,2.301293984321898,Q3,significativo,3 coldSpot
1702,REQUENA,POINT (-73.8525 -5.0589),REQUENA+REQUENA,LORETO,REQUENA,X,-5.0589,-73.8525,14.583333333333343,85.41666666666666,43.96348888885473,56.03651111114527,73.55177816567003,643.2969119667289,67.4,32.599999999999994,43.212773999999996,56.787226000000004,29.81611683329103,35.7875,-1.574379906579987,-2.0072166030785423,2.2044034147527283,Q3,significativo,3 coldSpot
1711,CAHUAPANAS,POINT (-76.9858 -5.2711),DATEM DEL MARANON+CAHUAPANAS,LORETO,DATEM DEL MARAÑON,X,-5.2711,-76.9858,0.0,100.0,12.384124097088895,87.6158759029111,69.06626821162014,187.63483306872496,99.4,0.5999999999999943,51.174662999999995,48.825337000000005,6.875331840809482,43.225,-3.323285858520828,-1.4440402565320811,3.302310864135714,Q3,significativo,3 coldSpot
1720,JENARO HERRERA,POINT (-73.6728 -4.9053),REQUENA+JENARO HERRERA,LORETO,REQUENA,X,-4.9053,-73.6728,28.57142857142857,71.42857142857143,26.40831937502661,73.59168062497339,75.53112756949503,286.53338264116945,76.2,23.799999999999997,51.244659,48.755341,11.85448298565948,37.1,-2.0553290433637184,-1.9078325419232844,2.730381328934905,Q3,significativo,3 coldSpot
1733,IMAZA,POINT (-78.2903 -5.16),BAGUA+IMAZA,AMAZONAS,BAGUA,ZG,-5.16,-78.2903,11.949685534591197,88.0503144654088,31.29571856943457,68.70428143056543,73.06586348789934,309.13989064421236,88.4,11.599999999999994,53.94968999999999,46.05031000000001,12.992631327480805,48.3375,-2.7220994375411642,-1.0569156754606484,1.9443232877532752,Q3,significativo,3 coldSpot
1735,AYABACA,POINT (-79.7161 -4.6392),AYABACA+AYABACA,PIURA,AYABACA,ZG,-4.6392,-79.7161,30.830039525691703,69.1699604743083,43.757471697442625,56.242528302557375,66.90211585726183,310.42091029652033,43.9,56.1,53.034565,46.965435,13.057125604656147,48.97500000000001,-0.29002709812343147,-1.0086434171852368,0.197053673636273,Q3,significativo,3 coldSpot
1736,SAQUENA,POINT (-73.5333 -4.7261),REQUENA+SAQUENA,LORETO,REQUENA,X,-4.7261,-73.5333,17.64705882352942,82.35294117647058,31.63698152589601,68.363018474104,76.29748276387295,388.3024549999797,50.0,50.0,52.66379500000001,47.33620499999999,16.978153609104883,36.887499999999996,-0.6234122952121544,-1.923923294681755,0.8354060374062641,Q3,significativo,3 coldSpot
1737,NIEVA,POINT (-77.8672 -4.5947),CONDORCANQUI+NIEVA,AMAZONAS,CONDORCANQUI,ZG,-4.5947,-77.8672,7.913669064748191,92.08633093525181,33.66065649094236,66.33934350905764,66.03882361130101,331.1743665720801,85.7,14.299999999999997,51.406262000000005,48.593737999999995,14.101980114866672,30.8125,-2.5745354978461554,-2.3839295206003768,4.304810521101623,Q3,significativo,3 coldSpot
1741,BARRANCA,POINT (-76.5642 -4.8219),DATEM DEL MARANON+BARRANCA,LORETO,DATEM DEL MARAÑON,X,-4.8219,-76.5642,5.26315789473685,94.73684210526315,32.310291337990485,67.68970866200951,72.83909124086414,690.5287793618941,71.2,28.799999999999997,38.104364000000004,61.895635999999996,32.19405470630069,27.374999999999996,-1.7820624883729619,-2.6442211093403376,3.31453546440418,Q3,significativo,3 coldSpot
1743,MANSERICHE,POINT (-77.4183 -4.565),DATEM DEL MARANON+MANSERICHE,LORETO,DATEM DEL MARAÑON,X,-4.565,-77.4183,3.773584905660371,96.22641509433963,26.230025666200415,73.76997433379958,72.33305434105145,482.26181023116493,74.1,25.900000000000006,49.520928,50.479072,21.70863583752246,16.25,-1.9405570902676001,-3.486619341989666,4.789220267671067,Q3,significativo,3 coldSpot
1748,PARINARI,POINT (-74.4844 -4.56),LORETO+PARINARI,LORETO,LORETO,X,-4.56,-74.4844,34.48275862068965,65.51724137931035,29.682737448185836,70.31726255181417,72.52979259415551,374.2091615166843,54.6,45.4,49.068619000000005,50.931380999999995,16.26861197593204,29.362499999999997,-0.8748175258036504,-2.4937252453052334,1.5320854301097222,Q3,significativo,3 coldSpot
1750,YAVARI,POINT (-70.0408 -4.3567),MARISCAL RAMON CASTILLA+YAVARI,LORETO,MARISCAL RAMON CASTILLA,ZG,-4.3567,-70.0408,6.557377049180317,93.44262295081968,22.74124580470921,77.25875419529079,69.51540240974859,502.9976635961969,50.4,49.6,46.146614,53.853386,22.752604110750884,35.787499999999994,-0.6452736196114148,-2.0072166030785428,0.9034943628131157,Q3,significativo,3 coldSpot
1751,NAUTA,POINT (-73.5261 -4.4567),LORETO+NAUTA,LORETO,LORETO,ZG,-4.4567,-73.5261,16.666666666666657,83.33333333333334,48.188038543269435,51.811961456730565,71.77012088672994,598.433757782486,65.5,34.5,41.639253,58.360747,27.55743430979835,43.25,-1.4705386156834994,-1.4421472267957907,1.4592480326111117,Q3,significativo,3 coldSpot
